department_code;department_name;municipality_name;municipality_code;year;victimization_events;post_peace_agreement;agc_presence;farc_dissidents_presence;eln_presence;farc_presence;epl_presence;coca_hectares;coca_hectares_eradicated;laboratories_destroyed;border_municipality;minimum_distance_to_border_crossing_km;armed_clashes;presidential_term
15;Boyacá;Monguí;15466;2013;0;0;0;0;0;0;0;0;0;0;0;241,2226895;0;1
15;Boyacá;Monguí;15466;2014;0;0;0;0;0;0;0;0;0;0;0;241,2226895;0;1
15;Boyacá;Monguí;15466;2015;0;0;0;0;0;0;0;0;0;0;0;241,2226895;0;2
15;Boyacá;Monguí;15466;2016;5;1;0;0;0;0;0;0;0;0;0;241,2226895;0;2
15;Boyacá;Monguí;15466;2017;0;1;0;0;0;0;0;0;0;0;0;241,2226895;0;2
15;Boyacá;Monguí;15466;2018;3;1;0;0;0;0;0;0;0;0;0;241,2226895;0;2
15;Boyacá;Monguí;15466;2019;0;1;0;0;0;0;0;0;0;0;0;241,2226895;0;3
15;Boyacá;Monguí;15466;2020;0;1;0;0;0;0;0;0;0;0;0;241,2226895;0;3
15;Boyacá;Monguí;15466;2021;0;1;0;0;0;0;0;0;0;0;0;241,2226895;0;3
15;Boyacá;Monguí;15466;2022;0;1;0;0;0;0;0;0;0;0;0;241,2226895;0;3
15;Boyacá;Moniquirá;15469;2011;3;0;0;0;0;0;0;0;0;0;0;251,059116;0;1
15;Boyacá;Moniquirá;15469;2012;9;0;0;0;0;0;0;0;0;0;0;251,059116;0;1
15;Boyacá;Moniquirá;15469;2013;6;0;0;0;0;0;0;0;0;0;0;251,059116;0;1
15;Boyacá;Moniquirá;15469;2014;0;0;0;0;0;0;0;0;0;0;0;251,059116;0;1
15;Boyacá;Moniquirá;15469;2015;0;0;0;0;0;0;0;0;0;0;0;251,059116;0;2
15;Boyacá;Moniquirá;15469;2016;0;1;0;0;0;0;0;0;0;0;0;251,059116;0;2
15;Boyacá;Moniquirá;15469;2017;5;1;0;0;0;0;0;0;0;0;0;251,059116;0;2
15;Boyacá;Moniquirá;15469;2018;0;1;0;0;0;0;0;0;0;0;0;251,059116;0;2
15;Boyacá;Moniquirá;15469;2019;0;1;0;0;0;0;0;0;0;0;0;251,059116;0;3
15;Boyacá;Moniquirá;15469;2020;2;1;0;0;0;0;0;0;0;0;0;251,059116;0;3
15;Boyacá;Moniquirá;15469;2021;0;1;0;0;0;0;0;0;0;0;0;251,059116;0;3
15;Boyacá;Moniquirá;15469;2022;0;1;0;0;0;0;0;0;0;0;0;251,059116;0;3
15;Boyacá;Motavita;15476;2011;0;0;0;0;0;0;0;0;0;0;0;267,9561715;0;1
15;Boyacá;Motavita;15476;2012;0;0;0;0;0;0;0;0;0;0;0;267,9561715;0;1
15;Boyacá;Motavita;15476;2013;0;0;0;0;0;0;0;0;0;0;0;267,9561715;0;1
15;Boyacá;Motavita;15476;2014;0;0;0;0;0;0;0;0;0;0;0;267,9561715;0;1
15;Boyacá;Motavita;15476;2015;12;0;0;0;0;0;0;0;0;0;0;267,9561715;0;2
15;Boyacá;Motavita;15476;2016;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;2
15;Boyacá;Motavita;15476;2017;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;2
15;Boyacá;Motavita;15476;2018;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;2
15;Boyacá;Motavita;15476;2019;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;3
15;Boyacá;Motavita;15476;2020;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;3
15;Boyacá;Motavita;15476;2021;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;3
15;Boyacá;Motavita;15476;2022;0;1;0;0;0;0;0;0;0;0;0;267,9561715;0;3
15;Boyacá;Muzo;15480;2011;9;0;0;0;0;0;0;0;0;0;0;314,2623077;0;1
15;Boyacá;Muzo;15480;2012;43;0;0;0;0;0;0;0;0;0;0;314,2623077;0;1
15;Boyacá;Muzo;15480;2013;28;0;0;0;0;0;0;0;0;0;0;314,2623077;0;1
15;Boyacá;Muzo;15480;2014;18;0;0;0;0;0;0;0;0;0;0;314,2623077;0;1
15;Boyacá;Muzo;15480;2015;8;0;0;0;0;0;0;0;0;0;0;314,2623077;0;2
15;Boyacá;Muzo;15480;2016;25;1;0;0;0;0;0;0;0;0;0;314,2623077;0;2
15;Boyacá;Muzo;15480;2017;14;1;0;0;0;0;0;0;0;0;0;314,2623077;0;2
15;Boyacá;Muzo;15480;2018;0;1;0;0;0;0;0;0;0;0;0;314,2623077;0;2
15;Boyacá;Muzo;15480;2019;0;1;0;0;0;0;0;0;0;0;0;314,2623077;0;3
15;Boyacá;Muzo;15480;2020;0;1;0;0;0;0;0;0;0;0;0;314,2623077;0;3
15;Boyacá;Muzo;15480;2021;10;1;0;0;0;0;0;0;0;0;0;314,2623077;0;3
15;Boyacá;Muzo;15480;2022;23;1;0;0;0;0;0;0;0;0;0;314,2623077;0;3
15;Boyacá;Nobsa;15491;2011;1;0;0;0;0;0;0;0;0;0;0;234,6247784;0;1
15;Boyacá;Nobsa;15491;2012;0;0;0;0;0;0;0;0;0;0;0;234,6247784;0;1
15;Boyacá;Nobsa;15491;2013;0;0;0;0;0;0;0;0;0;0;0;234,6247784;0;1
15;Boyacá;Nobsa;15491;2014;5;0;0;0;0;0;0;0;0;0;0;234,6247784;0;1
15;Boyacá;Nobsa;15491;2015;0;0;0;0;0;0;0;0;0;0;0;234,6247784;0;2
15;Boyacá;Nobsa;15491;2016;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;2
15;Boyacá;Nobsa;15491;2017;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;2
15;Boyacá;Nobsa;15491;2018;1;1;0;0;0;0;0;0;0;0;0;234,6247784;0;2
15;Boyacá;Nobsa;15491;2019;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;3
15;Boyacá;Nobsa;15491;2020;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;3
15;Boyacá;Nobsa;15491;2021;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;3
15;Boyacá;Nobsa;15491;2022;0;1;0;0;0;0;0;0;0;0;0;234,6247784;0;3
15;Boyacá;Nuevo Colón;15494;2011;1;0;0;0;0;0;0;0;0;0;0;296,6990235;0;1
15;Boyacá;Nuevo Colón;15494;2012;0;0;0;0;0;0;0;0;0;0;0;296,6990235;0;1
15;Boyacá;Nuevo Colón;15494;2013;0;0;0;0;0;0;0;0;0;0;0;296,6990235;0;1
15;Boyacá;Nuevo Colón;15494;2014;0;0;0;0;0;0;0;0;0;0;0;296,6990235;0;1
15;Boyacá;Nuevo Colón;15494;2015;0;0;0;0;0;0;0;0;0;0;0;296,6990235;0;2
15;Boyacá;Nuevo Colón;15494;2016;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;2
15;Boyacá;Nuevo Colón;15494;2017;7;1;0;0;0;0;0;0;0;0;0;296,6990235;0;2
15;Boyacá;Nuevo Colón;15494;2018;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;2
15;Boyacá;Nuevo Colón;15494;2019;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;3
15;Boyacá;Nuevo Colón;15494;2020;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;3
15;Boyacá;Nuevo Colón;15494;2021;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;3
15;Boyacá;Nuevo Colón;15494;2022;0;1;0;0;0;0;0;0;0;0;0;296,6990235;0;3
15;Boyacá;Oicatá;15500;2011;0;0;0;0;0;0;0;0;0;0;0;263,5448791;0;1
15;Boyacá;Oicatá;15500;2012;0;0;0;0;0;0;0;0;0;0;0;263,5448791;0;1
15;Boyacá;Oicatá;15500;2013;0;0;0;0;0;0;0;0;0;0;0;263,5448791;0;1
15;Boyacá;Oicatá;15500;2014;0;0;0;0;0;0;0;0;0;0;0;263,5448791;0;1
15;Boyacá;Oicatá;15500;2015;0;0;0;0;0;0;0;0;0;0;0;263,5448791;0;2
15;Boyacá;Oicatá;15500;2016;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;2
15;Boyacá;Oicatá;15500;2017;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;2
15;Boyacá;Oicatá;15500;2018;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;2
15;Boyacá;Oicatá;15500;2019;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;3
15;Boyacá;Oicatá;15500;2020;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;3
15;Boyacá;Oicatá;15500;2021;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;3
15;Boyacá;Oicatá;15500;2022;0;1;0;0;0;0;0;0;0;0;0;263,5448791;0;3
15;Boyacá;Otanche;15507;2011;106;0;0;0;0;0;0;47;2,994545455;1;0;301,2988676;0;1
15;Boyacá;Otanche;15507;2012;42;0;0;0;0;0;0;8;14,08;12;0;301,2988676;0;1
15;Boyacá;Otanche;15507;2013;133;0;0;0;0;0;0;6;8,6;9;0;301,2988676;0;1
15;Boyacá;Otanche;15507;2014;52;0;0;0;0;0;0;4;5;1;0;301,2988676;0;1
15;Boyacá;Otanche;15507;2015;27;0;0;0;0;0;0;4,55;1;1;0;301,2988676;0;2
15;Boyacá;Otanche;15507;2016;28;1;0;0;0;0;0;0;0;0;0;301,2988676;0;2
15;Boyacá;Otanche;15507;2017;11;1;0;0;0;0;0;0;2;0;0;301,2988676;0;2
15;Boyacá;Otanche;15507;2018;14;1;0;0;0;0;0;2,8;0;0;0;301,2988676;0;2
15;Boyacá;Otanche;15507;2019;6;1;0;0;0;0;0;0;0;0;0;301,2988676;0;3
15;Boyacá;Otanche;15507;2020;10;1;0;0;0;0;0;0;2,26;0;0;301,2988676;0;3
15;Boyacá;Otanche;15507;2021;0;1;0;0;0;0;0;0;0;0;0;301,2988676;0;3
15;Boyacá;Otanche;15507;2022;0;1;0;0;0;0;0;0;0;0;0;301,2988676;0;3
15;Boyacá;Pachavita;15511;2011;0;0;0;0;0;0;0;0;0;0;0;316,1503365;0;1
15;Boyacá;Pachavita;15511;2012;0;0;0;0;0;0;0;0;0;0;0;316,1503365;0;1
15;Boyacá;Pachavita;15511;2013;0;0;0;0;0;0;0;0;0;0;0;316,1503365;0;1
15;Boyacá;Pachavita;15511;2014;0;0;0;0;0;0;0;0;0;0;0;316,1503365;0;1
15;Boyacá;Pachavita;15511;2015;2;0;0;0;0;0;0;0;0;0;0;316,1503365;0;2
15;Boyacá;Pachavita;15511;2016;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;2
15;Boyacá;Pachavita;15511;2017;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;2
15;Boyacá;Pachavita;15511;2018;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;2
15;Boyacá;Pachavita;15511;2019;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;3
15;Boyacá;Pachavita;15511;2020;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;3
15;Boyacá;Pachavita;15511;2021;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;3
15;Boyacá;Pachavita;15511;2022;0;1;0;0;0;0;0;0;0;0;0;316,1503365;0;3
15;Boyacá;Páez;15514;2011;16;0;0;0;0;0;0;0;0;0;0;310,1870949;0;1
15;Boyacá;Páez;15514;2012;15;0;0;0;0;0;0;0;0;0;0;310,1870949;0;1
15;Boyacá;Páez;15514;2013;2;0;0;0;0;0;0;0;0;0;0;310,1870949;0;1
15;Boyacá;Páez;15514;2014;0;0;0;0;0;0;0;0;0;0;0;310,1870949;0;1
15;Boyacá;Páez;15514;2015;10;0;0;0;0;0;0;0;0;0;0;310,1870949;0;2
15;Boyacá;Páez;15514;2016;0;1;0;0;0;0;0;0;0;0;0;310,1870949;0;2
15;Boyacá;Páez;15514;2017;2;1;0;0;0;0;0;0;0;0;0;310,1870949;0;2
15;Boyacá;Páez;15514;2018;10;1;0;0;0;0;0;0;0;0;0;310,1870949;0;2
15;Boyacá;Páez;15514;2019;12;1;0;0;0;0;0;0;0;0;0;310,1870949;0;3
15;Boyacá;Páez;15514;2020;0;1;0;0;0;0;0;0;0;0;0;310,1870949;0;3
15;Boyacá;Páez;15514;2021;0;1;0;0;0;0;0;0;0;0;0;310,1870949;0;3
15;Boyacá;Páez;15514;2022;2;1;0;0;0;0;0;0;0;0;0;310,1870949;0;3
15;Boyacá;Paipa;15516;2011;0;0;0;0;0;0;0;0;0;0;0;242,5541639;0;1
15;Boyacá;Paipa;15516;2012;3;0;0;0;0;0;0;0;0;1;0;242,5541639;0;1
15;Boyacá;Paipa;15516;2013;0;0;0;0;0;0;0;0;0;0;0;242,5541639;0;1
15;Boyacá;Paipa;15516;2014;0;0;0;0;0;0;0;0;0;1;0;242,5541639;0;1
15;Boyacá;Paipa;15516;2015;0;0;0;0;0;0;0;0;0;0;0;242,5541639;0;2
15;Boyacá;Paipa;15516;2016;11;1;0;0;0;0;0;0;0;0;0;242,5541639;0;2
15;Boyacá;Paipa;15516;2017;0;1;0;0;0;0;0;0;0;0;0;242,5541639;0;2
15;Boyacá;Paipa;15516;2018;12;1;0;0;0;0;0;0;0;1;0;242,5541639;0;2
15;Boyacá;Paipa;15516;2019;0;1;0;0;0;0;0;0;0;0;0;242,5541639;0;3
15;Boyacá;Paipa;15516;2020;0;1;0;0;0;0;0;0;0;0;0;242,5541639;0;3
15;Boyacá;Paipa;15516;2021;10;1;0;0;0;0;0;0;0;0;0;242,5541639;0;3
15;Boyacá;Paipa;15516;2022;0;1;0;0;0;0;0;0;0;0;0;242,5541639;0;3
15;Boyacá;Pajarito;15518;2011;37;0;0;0;1;1;0;0;0;0;0;273,6753318;0;1
15;Boyacá;Pajarito;15518;2012;66;0;0;0;0;1;0;0;0;0;0;273,6753318;0;1
15;Boyacá;Pajarito;15518;2013;25;0;0;0;1;0;0;0;0;0;0;273,6753318;0;1
15;Boyacá;Pajarito;15518;2014;22;0;0;0;1;0;0;0;0;0;0;273,6753318;0;1
15;Boyacá;Pajarito;15518;2015;33;0;0;0;1;0;0;0;0;0;0;273,6753318;0;2
15;Boyacá;Pajarito;15518;2016;44;1;0;0;1;0;0;0;0;0;0;273,6753318;0;2
15;Boyacá;Pajarito;15518;2017;22;1;0;0;1;0;0;0;0;0;0;273,6753318;0;2
15;Boyacá;Pajarito;15518;2018;57;1;0;0;1;0;0;0;0;0;0;273,6753318;0;2
15;Boyacá;Pajarito;15518;2019;19;1;0;0;0;0;0;0;0;0;0;273,6753318;0;3
15;Boyacá;Pajarito;15518;2020;4;1;0;0;0;0;0;0;0;0;0;273,6753318;0;3
15;Boyacá;Pajarito;15518;2021;4;1;1;0;0;0;0;0;0;0;0;273,6753318;0;3
15;Boyacá;Pajarito;15518;2022;9;1;0;0;1;0;0;0;0;0;0;273,6753318;0;3
15;Boyacá;Panqueba;15522;2011;0;0;0;0;0;0;0;0;0;0;0;154,9853144;0;1
15;Boyacá;Panqueba;15522;2012;0;0;0;0;0;0;0;0;0;0;0;154,9853144;0;1
15;Boyacá;Panqueba;15522;2013;0;0;0;0;0;0;0;0;0;0;0;154,9853144;0;1
15;Boyacá;Panqueba;15522;2014;1;0;0;0;0;0;0;0;0;0;0;154,9853144;0;1
15;Boyacá;Panqueba;15522;2015;0;0;0;0;0;0;0;0;0;0;0;154,9853144;0;2
15;Boyacá;Panqueba;15522;2016;0;1;0;0;0;0;0;0;0;0;0;154,9853144;0;2
15;Boyacá;Panqueba;15522;2017;0;1;0;0;0;0;0;0;0;0;0;154,9853144;0;2
15;Boyacá;Panqueba;15522;2018;0;1;0;0;0;0;0;0;0;0;0;154,9853144;0;2
15;Boyacá;Panqueba;15522;2019;3;1;0;0;0;0;0;0;0;0;0;154,9853144;0;3
15;Boyacá;Panqueba;15522;2020;0;1;0;0;0;0;0;0;0;0;0;154,9853144;0;3
15;Boyacá;Panqueba;15522;2021;2;1;0;0;0;0;0;0;0;0;0;154,9853144;0;3
15;Boyacá;Panqueba;15522;2022;0;1;0;0;0;0;0;0;0;0;0;154,9853144;0;3
15;Boyacá;Pauna;15531;2011;10;0;0;0;0;0;0;0;0;0;0;293,9479506;0;1
15;Boyacá;Pauna;15531;2012;2;0;0;0;0;0;0;0;0;0;0;293,9479506;0;1
15;Boyacá;Pauna;15531;2013;32;0;0;0;0;0;0;3;0;0;0;293,9479506;0;1
15;Boyacá;Pauna;15531;2014;14;0;0;0;0;0;0;3;0;0;0;293,9479506;0;1
15;Boyacá;Pauna;15531;2015;29;0;0;0;0;0;0;0;0;0;0;293,9479506;0;2
15;Boyacá;Pauna;15531;2016;14;1;0;0;0;0;0;0;0;0;0;293,9479506;0;2
15;Boyacá;Pauna;15531;2017;0;1;0;0;0;0;0;0;0;0;0;293,9479506;0;2
15;Boyacá;Pauna;15531;2018;14;1;0;0;0;0;0;0;0;0;0;293,9479506;0;2
15;Boyacá;Pauna;15531;2019;4;1;0;0;0;0;0;0;0;0;0;293,9479506;0;3
15;Boyacá;Pauna;15531;2020;0;1;0;0;0;0;0;0;0;0;0;293,9479506;0;3
15;Boyacá;Pauna;15531;2021;0;1;0;0;0;0;0;0;0;0;0;293,9479506;0;3
15;Boyacá;Pauna;15531;2022;6;1;0;0;0;0;0;0;0;0;0;293,9479506;0;3
15;Boyacá;Paya;15533;2011;11;0;0;0;1;0;0;0;0;0;0;246,0482915;0;1
15;Boyacá;Paya;15533;2012;43;0;0;0;0;0;0;0;0;0;0;246,0482915;0;1
15;Boyacá;Paya;15533;2013;17;0;0;0;0;0;0;0;0;0;0;246,0482915;0;1
15;Boyacá;Paya;15533;2014;10;0;0;0;0;0;0;0;0;0;0;246,0482915;0;1
15;Boyacá;Paya;15533;2015;14;0;0;0;0;0;0;0;0;0;0;246,0482915;0;2
15;Boyacá;Paya;15533;2016;56;1;0;0;0;0;0;0;0;0;0;246,0482915;0;2
15;Boyacá;Paya;15533;2017;19;1;0;0;0;0;0;0;0;0;0;246,0482915;0;2
15;Boyacá;Paya;15533;2018;39;1;0;1;1;0;0;0;0;0;0;246,0482915;0;2
15;Boyacá;Paya;15533;2019;3;1;0;0;0;0;0;0;0;0;0;246,0482915;0;3
15;Boyacá;Paya;15533;2020;0;1;0;0;0;0;0;0;0;0;0;246,0482915;0;3
15;Boyacá;Paya;15533;2021;1;1;1;0;0;0;0;0;0;0;0;246,0482915;0;3
15;Boyacá;Paya;15533;2022;13;1;0;1;1;0;0;0;0;0;0;246,0482915;0;3
15;Boyacá;Paz De Río;15537;2011;0;0;0;0;0;0;0;0;0;0;0;203,5915993;0;1
15;Boyacá;Paz De Río;15537;2012;0;0;0;0;0;0;0;0;0;0;0;203,5915993;0;1
15;Boyacá;Paz De Río;15537;2013;0;0;0;0;0;0;0;0;0;0;0;203,5915993;0;1
15;Boyacá;Paz De Río;15537;2014;0;0;0;0;0;0;0;0;0;0;0;203,5915993;0;1
15;Boyacá;Paz De Río;15537;2015;0;0;0;0;0;0;0;0;0;0;0;203,5915993;0;2
15;Boyacá;Paz De Río;15537;2016;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;2
15;Boyacá;Paz De Río;15537;2017;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;2
15;Boyacá;Paz De Río;15537;2018;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;2
15;Boyacá;Paz De Río;15537;2019;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;3
15;Boyacá;Paz De Río;15537;2020;4;1;0;0;0;0;0;0;0;0;0;203,5915993;0;3
15;Boyacá;Paz De Río;15537;2021;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;3
15;Boyacá;Paz De Río;15537;2022;0;1;0;0;0;0;0;0;0;0;0;203,5915993;0;3
15;Boyacá;Pesca;15542;2011;1;0;0;0;0;0;0;0;0;0;0;268,6142212;0;1
15;Boyacá;Pesca;15542;2012;2;0;0;0;0;0;0;0;0;0;0;268,6142212;0;1
15;Boyacá;Pesca;15542;2013;13;0;0;0;0;0;0;0;0;0;0;268,6142212;0;1
15;Boyacá;Pesca;15542;2014;0;0;0;0;0;0;0;0;0;0;0;268,6142212;0;1
15;Boyacá;Pesca;15542;2015;6;0;0;0;0;0;0;0;0;0;0;268,6142212;0;2
15;Boyacá;Pesca;15542;2016;6;1;0;0;0;0;0;0;0;0;0;268,6142212;0;2
15;Boyacá;Pesca;15542;2017;0;1;0;0;0;0;0;0;0;0;0;268,6142212;0;2
15;Boyacá;Pesca;15542;2018;2;1;0;0;0;0;0;0;0;0;0;268,6142212;0;2
15;Boyacá;Pesca;15542;2019;0;1;0;0;0;0;0;0;0;0;0;268,6142212;0;3
15;Boyacá;Pesca;15542;2020;0;1;0;0;0;0;0;0;0;0;0;268,6142212;0;3
15;Boyacá;Pesca;15542;2021;0;1;0;0;0;0;0;0;0;0;0;268,6142212;0;3
15;Boyacá;Pesca;15542;2022;0;1;0;0;0;0;0;0;0;0;0;268,6142212;0;3
15;Boyacá;Pisba;15550;2011;3;0;0;0;0;0;0;0;0;0;0;229,6466679;0;1
15;Boyacá;Pisba;15550;2012;5;0;0;0;1;1;0;0;0;0;0;229,6466679;0;1
15;Boyacá;Pisba;15550;2013;27;0;0;0;0;0;0;0;0;0;0;229,6466679;0;1
15;Boyacá;Pisba;15550;2014;36;0;0;0;0;0;0;0;0;0;0;229,6466679;0;1
15;Boyacá;Pisba;15550;2015;15;0;0;0;0;0;0;0;0;0;0;229,6466679;0;2
15;Boyacá;Pisba;15550;2016;15;1;0;0;0;0;0;0;0;0;0;229,6466679;0;2
15;Boyacá;Pisba;15550;2017;1;1;0;0;1;0;0;0;0;0;0;229,6466679;0;2
15;Boyacá;Pisba;15550;2018;19;1;0;0;1;0;0;0;0;0;0;229,6466679;0;2
15;Boyacá;Pisba;15550;2019;0;1;0;0;0;0;0;0;0;0;0;229,6466679;0;3
15;Boyacá;Pisba;15550;2020;0;1;0;0;0;0;0;0;0;0;0;229,6466679;0;3
15;Boyacá;Pisba;15550;2021;0;1;1;0;0;0;0;0;0;0;0;229,6466679;0;3
15;Boyacá;Pisba;15550;2022;2;1;0;1;1;0;0;0;0;0;0;229,6466679;0;3
15;Boyacá;Puerto Boyacá;15572;2011;185;0;0;0;0;0;0;38;105,1275273;23;0;304,5549359;0;1
15;Boyacá;Puerto Boyacá;15572;2012;247;0;0;0;0;1;0;2;323,75;18;0;304,5549359;0;1
15;Boyacá;Puerto Boyacá;15572;2013;385;0;0;0;0;0;0;8;471,576;68;0;304,5549359;0;1
15;Boyacá;Puerto Boyacá;15572;2014;275;0;0;0;0;0;0;5;101,325;19;0;304,5549359;0;1
15;Boyacá;Puerto Boyacá;15572;2015;236;0;0;0;0;0;0;3,16;65,043;13;0;304,5549359;0;2
15;Boyacá;Puerto Boyacá;15572;2016;291;1;0;0;0;0;0;14,99;32,528;5;0;304,5549359;0;2
15;Boyacá;Puerto Boyacá;15572;2017;165;1;0;0;0;0;0;21,99;14;2;0;304,5549359;0;2
15;Boyacá;Puerto Boyacá;15572;2018;142;1;0;0;0;0;0;13,68;59,5378;3;0;304,5549359;0;2
15;Boyacá;Puerto Boyacá;15572;2019;81;1;0;0;0;0;0;4,24;61,962;6;0;304,5549359;0;3
15;Boyacá;Puerto Boyacá;15572;2020;66;1;0;0;0;0;0;6,35;25,701;6;0;304,5549359;0;3
15;Boyacá;Puerto Boyacá;15572;2021;87;1;0;0;1;0;0;17,95;0,98;9;0;304,5549359;0;3
15;Boyacá;Puerto Boyacá;15572;2022;115;1;1;0;0;0;0;47,29;0;14;0;304,5549359;0;3
15;Boyacá;Quípama;15580;2011;5;0;0;0;0;0;0;1;0,430909091;0;0;319,8319671;0;1
15;Boyacá;Quípama;15580;2012;15;0;0;0;0;0;0;0;2,5;0;0;319,8319671;0;1
15;Boyacá;Quípama;15580;2013;40;0;0;0;0;0;0;0;0;0;0;319,8319671;0;1
15;Boyacá;Quípama;15580;2014;5;0;0;0;0;0;0;0;2;1;0;319,8319671;0;1
15;Boyacá;Quípama;15580;2015;9;0;0;0;0;0;0;0;0;0;0;319,8319671;0;2
15;Boyacá;Quípama;15580;2016;8;1;0;0;0;0;0;0;0;0;0;319,8319671;0;2
15;Boyacá;Quípama;15580;2017;0;1;0;0;0;0;0;0;0,24;0;0;319,8319671;0;2
15;Boyacá;Quípama;15580;2018;1;1;0;0;0;0;0;0;0;0;0;319,8319671;0;2
15;Boyacá;Quípama;15580;2019;0;1;0;0;0;0;0;0;0;0;0;319,8319671;0;3
15;Boyacá;Quípama;15580;2020;0;1;0;0;0;0;0;0;0;0;0;319,8319671;0;3
15;Boyacá;Quípama;15580;2021;0;1;0;0;0;0;0;0;0;0;0;319,8319671;0;3
15;Boyacá;Quípama;15580;2022;0;1;0;0;0;0;0;0;0;0;0;319,8319671;0;3
15;Boyacá;Ramiriquí;15599;2011;7;0;0;0;0;0;0;0;0;0;0;295,0002408;0;1
15;Boyacá;Ramiriquí;15599;2012;4;0;0;0;0;0;0;0;0;0;0;295,0002408;0;1
15;Boyacá;Ramiriquí;15599;2013;0;0;0;0;0;0;0;0;0;0;0;295,0002408;0;1
15;Boyacá;Ramiriquí;15599;2014;7;0;0;0;0;0;0;0;0;0;0;295,0002408;0;1
15;Boyacá;Ramiriquí;15599;2015;0;0;0;0;0;0;0;0;0;0;0;295,0002408;0;2
15;Boyacá;Ramiriquí;15599;2016;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;2
15;Boyacá;Ramiriquí;15599;2017;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;2
15;Boyacá;Ramiriquí;15599;2018;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;2
15;Boyacá;Ramiriquí;15599;2019;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;3
15;Boyacá;Ramiriquí;15599;2020;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;3
15;Boyacá;Ramiriquí;15599;2021;3;1;0;0;0;0;0;0;0;0;0;295,0002408;0;3
15;Boyacá;Ramiriquí;15599;2022;0;1;0;0;0;0;0;0;0;0;0;295,0002408;0;3
15;Boyacá;Ráquira;15600;2011;0;0;0;0;0;0;0;0;0;0;0;290,6016208;0;1
15;Boyacá;Ráquira;15600;2012;0;0;0;0;0;0;0;0;0;0;0;290,6016208;0;1
15;Boyacá;Ráquira;15600;2013;0;0;0;0;0;0;0;0;0;0;0;290,6016208;0;1
15;Boyacá;Ráquira;15600;2014;5;0;0;0;0;0;0;0;0;0;0;290,6016208;0;1
15;Boyacá;Ráquira;15600;2015;0;0;0;0;0;0;0;0;0;0;0;290,6016208;0;2
15;Boyacá;Ráquira;15600;2016;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;2
15;Boyacá;Ráquira;15600;2017;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;2
15;Boyacá;Ráquira;15600;2018;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;2
15;Boyacá;Ráquira;15600;2019;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;3
15;Boyacá;Ráquira;15600;2020;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;3
15;Boyacá;Ráquira;15600;2021;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;3
15;Boyacá;Ráquira;15600;2022;0;1;0;0;0;0;0;0;0;0;0;290,6016208;0;3
15;Boyacá;Rondón;15621;2011;0;0;0;0;0;0;0;0;0;0;0;284,807939;0;1
15;Boyacá;Rondón;15621;2012;0;0;0;0;0;0;0;0;0;0;0;284,807939;0;1
15;Boyacá;Rondón;15621;2013;0;0;0;0;0;0;0;0;0;0;0;284,807939;0;1
15;Boyacá;Rondón;15621;2014;5;0;0;0;0;0;0;0;0;0;0;284,807939;0;1
